Body_Location_or_Region Adjacent_to Body_Part_Organ_or_Organ_Component
Body_Location_or_Region Adjacent_to Body_Space_or_Junction
Body_Part_Organ_or_Organ_Component Adjacent_to Body_Space_or_Junction
Body_Part_Organ_or_Organ_Component Adjacent_to Cell
Body_Part_Organ_or_Organ_Component Adjacent_to Tissue
Cell_Component Adjacent_to Body_Space_or_Junction
Tissue Adjacent_to Body_Space_or_Junction
Acquired_Abnormality Affects Alga
Acquired_Abnormality Affects Amphibian
Acquired_Abnormality Affects Animal
Acquired_Abnormality Affects Archaeon
Acquired_Abnormality Affects Bacterium
Acquired_Abnormality Affects Bird
Acquired_Abnormality Affects Cell_Function
Acquired_Abnormality Affects Fish
Acquired_Abnormality Affects Fungus
Acquired_Abnormality Affects Genetic_Function
Acquired_Abnormality Affects Human
Acquired_Abnormality Affects Invertebrate
Acquired_Abnormality Affects Mammal
Acquired_Abnormality Affects Mental_Process
Acquired_Abnormality Affects Molecular_Function
Acquired_Abnormality Affects Organ_or_Tissue_Function
Acquired_Abnormality Affects Organism
Acquired_Abnormality Affects Organism_Function
Acquired_Abnormality Affects Physiologic_Function
Acquired_Abnormality Affects Plant
Acquired_Abnormality Affects Reptile
Acquired_Abnormality Affects Rickettsia_or_Chlamydia
Acquired_Abnormality Affects Vertebrate
Acquired_Abnormality Affects Virus
Amino_Acid_Peptide_or_Protein Affects Biologic_Function
Amino_Acid_Peptide_or_Protein Affects Cell_Function
Amino_Acid_Peptide_or_Protein Affects Cell_or_Molecular_Dysfunction
Amino_Acid_Peptide_or_Protein Affects Disease_or_Syndrome
Amino_Acid_Peptide_or_Protein Affects Experimental_Model_of_Disease
Amino_Acid_Peptide_or_Protein Affects Genetic_Function
Amino_Acid_Peptide_or_Protein Affects Mental_Process
Amino_Acid_Peptide_or_Protein Affects Mental_or_Behavioral_Dysfunction
Amino_Acid_Peptide_or_Protein Affects Molecular_Function
Amino_Acid_Peptide_or_Protein Affects Natural_Phenomenon_or_Process
Amino_Acid_Peptide_or_Protein Affects Neoplastic_Process
Amino_Acid_Peptide_or_Protein Affects Organ_or_Tissue_Function
Amino_Acid_Peptide_or_Protein Affects Organism_Function
Amino_Acid_Peptide_or_Protein Affects Pathologic_Function
Amino_Acid_Peptide_or_Protein Affects Physiologic_Function
Anatomical_Abnormality Affects Alga
Anatomical_Abnormality Affects Amphibian
Anatomical_Abnormality Affects Animal
Anatomical_Abnormality Affects Archaeon
Anatomical_Abnormality Affects Bacterium
Anatomical_Abnormality Affects Bird
Anatomical_Abnormality Affects Cell_Function
Anatomical_Abnormality Affects Fish
Anatomical_Abnormality Affects Fungus
Anatomical_Abnormality Affects Genetic_Function
Anatomical_Abnormality Affects Human
Anatomical_Abnormality Affects Invertebrate
Anatomical_Abnormality Affects Mammal
Anatomical_Abnormality Affects Mental_Process
Anatomical_Abnormality Affects Molecular_Function
Anatomical_Abnormality Affects Organ_or_Tissue_Function
Anatomical_Abnormality Affects Organism
Anatomical_Abnormality Affects Organism_Function
Anatomical_Abnormality Affects Physiologic_Function
Anatomical_Abnormality Affects Plant
Anatomical_Abnormality Affects Reptile
Anatomical_Abnormality Affects Rickettsia_or_Chlamydia
Anatomical_Abnormality Affects Vertebrate
Anatomical_Abnormality Affects Virus
Antibiotic Affects Biologic_Function
Antibiotic Affects Cell_Function
Antibiotic Affects Cell_or_Molecular_Dysfunction
Antibiotic Affects Disease_or_Syndrome
Antibiotic Affects Experimental_Model_of_Disease
Antibiotic Affects Genetic_Function
Antibiotic Affects Mental_Process
Antibiotic Affects Mental_or_Behavioral_Dysfunction
Antibiotic Affects Molecular_Function
Antibiotic Affects Natural_Phenomenon_or_Process
Antibiotic Affects Neoplastic_Process
Antibiotic Affects Organ_or_Tissue_Function
Antibiotic Affects Organism_Function
Antibiotic Affects Pathologic_Function
Antibiotic Affects Physiologic_Function
Behavior Affects Individual_Behavior
Behavior Affects Mental_Process
Behavior Affects Social_Behavior
Biologic_Function Affects Alga
Biologic_Function Affects Amphibian
Biologic_Function Affects Animal
Biologic_Function Affects Archaeon
Biologic_Function Affects Bacterium
Biologic_Function Affects Bird
Biologic_Function Affects Cell_Function
Biologic_Function Affects Cell_or_Molecular_Dysfunction
Biologic_Function Affects Disease_or_Syndrome
Biologic_Function Affects Experimental_Model_of_Disease
Biologic_Function Affects Fish
Biologic_Function Affects Fungus
Biologic_Function Affects Genetic_Function
Biologic_Function Affects Human
Biologic_Function Affects Invertebrate
Biologic_Function Affects Mammal
Biologic_Function Affects Mental_Process
Biologic_Function Affects Mental_or_Behavioral_Dysfunction
Biologic_Function Affects Molecular_Function
Biologic_Function Affects Natural_Phenomenon_or_Process
Biologic_Function Affects Neoplastic_Process
Biologic_Function Affects Organ_or_Tissue_Function
Biologic_Function Affects Organism
Biologic_Function Affects Organism_Function
Biologic_Function Affects Pathologic_Function
Biologic_Function Affects Physiologic_Function
Biologic_Function Affects Plant
Biologic_Function Affects Reptile
Biologic_Function Affects Rickettsia_or_Chlamydia
Biologic_Function Affects Vertebrate
Biologic_Function Affects Virus
Biologically_Active_Substance Affects Biologic_Function
Biologically_Active_Substance Affects Cell_Function
Biologically_Active_Substance Affects Cell_or_Molecular_Dysfunction
Biologically_Active_Substance Affects Disease_or_Syndrome
Biologically_Active_Substance Affects Experimental_Model_of_Disease
Biologically_Active_Substance Affects Genetic_Function
Biologically_Active_Substance Affects Mental_Process
Biologically_Active_Substance Affects Mental_or_Behavioral_Dysfunction
Biologically_Active_Substance Affects Molecular_Function
Biologically_Active_Substance Affects Natural_Phenomenon_or_Process
Biologically_Active_Substance Affects Neoplastic_Process
Biologically_Active_Substance Affects Organ_or_Tissue_Function
Biologically_Active_Substance Affects Organism_Function
Biologically_Active_Substance Affects Pathologic_Function
Biologically_Active_Substance Affects Physiologic_Function
Biomedical_or_Dental_Material Affects Biologic_Function
Biomedical_or_Dental_Material Affects Cell_Function
Biomedical_or_Dental_Material Affects Cell_or_Molecular_Dysfunction
Biomedical_or_Dental_Material Affects Disease_or_Syndrome
Biomedical_or_Dental_Material Affects Experimental_Model_of_Disease
Biomedical_or_Dental_Material Affects Genetic_Function
Biomedical_or_Dental_Material Affects Mental_Process
Biomedical_or_Dental_Material Affects Mental_or_Behavioral_Dysfunction
Biomedical_or_Dental_Material Affects Molecular_Function
Biomedical_or_Dental_Material Affects Natural_Phenomenon_or_Process
Biomedical_or_Dental_Material Affects Neoplastic_Process
Biomedical_or_Dental_Material Affects Organ_or_Tissue_Function
Biomedical_or_Dental_Material Affects Organism_Function
Biomedical_or_Dental_Material Affects Pathologic_Function
Biomedical_or_Dental_Material Affects Physiologic_Function
Carbohydrate Affects Biologic_Function
Carbohydrate Affects Cell_Function
Carbohydrate Affects Cell_or_Molecular_Dysfunction
Carbohydrate Affects Disease_or_Syndrome
Carbohydrate Affects Experimental_Model_of_Disease
Carbohydrate Affects Genetic_Function
Carbohydrate Affects Mental_Process
Carbohydrate Affects Mental_or_Behavioral_Dysfunction
Carbohydrate Affects Molecular_Function
Carbohydrate Affects Natural_Phenomenon_or_Process
Carbohydrate Affects Neoplastic_Process
Carbohydrate Affects Organ_or_Tissue_Function
Carbohydrate Affects Organism_Function
Carbohydrate Affects Pathologic_Function
Carbohydrate Affects Physiologic_Function
Cell_Component Affects Cell_Function
Cell_Component Affects Genetic_Function
Cell_Component Affects Mental_Process
Cell_Component Affects Molecular_Function
Cell_Component Affects Organ_or_Tissue_Function
Cell_Component Affects Organism_Function
Cell_Component Affects Physiologic_Function
Cell_Function Affects Alga
Cell_Function Affects Amphibian
Cell_Function Affects Animal
Cell_Function Affects Archaeon
Cell_Function Affects Bacterium
Cell_Function Affects Biologic_Function
Cell_Function Affects Bird
Cell_Function Affects Cell_or_Molecular_Dysfunction
Cell_Function Affects Clinical_Attribute
Cell_Function Affects Disease_or_Syndrome
Cell_Function Affects Experimental_Model_of_Disease
Cell_Function Affects Fish
Cell_Function Affects Fungus
Cell_Function Affects Genetic_Function
Cell_Function Affects Human
Cell_Function Affects Invertebrate
Cell_Function Affects Mammal
Cell_Function Affects Mental_Process
Cell_Function Affects Mental_or_Behavioral_Dysfunction
Cell_Function Affects Molecular_Function
Cell_Function Affects Natural_Phenomenon_or_Process
Cell_Function Affects Neoplastic_Process
Cell_Function Affects Organ_or_Tissue_Function
Cell_Function Affects Organism
Cell_Function Affects Organism_Attribute
Cell_Function Affects Organism_Function
