republic_of_kosovo	neighborOf	republic_of_serbia
republic_of_liberia	neighborOf	republic_of_côte_divoire
islamic_republic_of_afghanistan	neighborOf	republic_of_tajikistan
åland_islands	locatedIn	europe
bosnia_and_herzegovina	neighborOf	montenegro
federal_republic_of_nigeria	neighborOf	republic_of_niger
bolivarian_republic_of_venezuela	neighborOf	republic_of_colombia
republic_of_costa_rica	neighborOf	republic_of_nicaragua
republic_of_south_sudan	locatedIn	middle_africa
commonwealth_of_puerto_rico	locatedIn	americas
republic_of_serbia	neighborOf	republic_of_croatia
independent_and_sovereign_republic_of_kiribati	locatedIn	micronesia
republic_of_croatia	neighborOf	hungary
republic_of_croatia	neighborOf	republic_of_slovenia
peoples_republic_of_china	neighborOf	democratic_peoples_republic_of_korea
nation_of_brunei,_abode_of_peace	neighborOf	malaysia
republic_of_chad	neighborOf	republic_of_niger
kingdom_of_denmark	neighborOf	federal_republic_of_germany
new_caledonia	locatedIn	oceania
republic_of_south_africa	neighborOf	kingdom_of_lesotho
hungary	neighborOf	republic_of_croatia
togolese_republic	neighborOf	republic_of_benin
republic_of_zambia	neighborOf	republic_of_malawi
republic_of_azerbaijan	neighborOf	georgia
kingdom_of_cambodia	neighborOf	lao_peoples_democratic_republic
union_of_the_comoros	locatedIn	africa
republic_of_serbia	neighborOf	bosnia_and_herzegovina
central_african_republic	neighborOf	republic_of_the_congo
oriental_republic_of_uruguay	neighborOf	federative_republic_of_brazil
peoples_republic_of_china	locatedIn	eastern_asia
kingdom_of_saudi_arabia	neighborOf	republic_of_iraq
mongolia	locatedIn	eastern_asia
principality_of_liechtenstein	locatedIn	western_europe
republic_of_serbia	neighborOf	hungary
ukraine	neighborOf	russian_federation
republic_of_uganda	neighborOf	united_republic_of_tanzania
gibraltar	neighborOf	kingdom_of_spain
republic_of_côte_divoire	neighborOf	republic_of_ghana
republic_of_india	neighborOf	peoples_republic_of_bangladesh
republic_of_panama	neighborOf	republic_of_colombia
republic_of_angola	neighborOf	republic_of_the_congo
peoples_republic_of_china	locatedIn	asia
slovak_republic	neighborOf	czech_republic
mongolia	locatedIn	asia
kyrgyz_republic	locatedIn	central_asia
republic_of_the_gambia	locatedIn	western_africa
republic_of_chad	neighborOf	federal_republic_of_nigeria
republic_of_burundi	neighborOf	democratic_republic_of_the_congo
republic_of_finland	neighborOf	kingdom_of_sweden
kingdom_of_norway	neighborOf	kingdom_of_sweden
republic_of_guatemala	locatedIn	americas
british_indian_ocean_territory	locatedIn	eastern_africa
slovak_republic	neighborOf	ukraine
peoples_republic_of_bangladesh	neighborOf	republic_of_the_union_of_myanmar
czech_republic	locatedIn	eastern_europe
federal_democratic_republic_of_ethiopia	neighborOf	republic_of_kenya
republic_of_guinea-bissau	neighborOf	republic_of_senegal
réunion_island	locatedIn	africa
state_of_palestine	neighborOf	arab_republic_of_egypt
kingdom_of_sweden	neighborOf	republic_of_finland
bolivarian_republic_of_venezuela	locatedIn	americas
kingdom_of_saudi_arabia	neighborOf	republic_of_yemen
republic_of_rwanda	locatedIn	eastern_africa
lao_peoples_democratic_republic	locatedIn	south-eastern_asia
turkmenistan	neighborOf	islamic_republic_of_afghanistan
republic_of_indonesia	neighborOf	democratic_republic_of_timor-leste
kingdom_of_saudi_arabia	neighborOf	state_of_kuwait
federal_republic_of_germany	neighborOf	grand_duchy_of_luxembourg
oriental_republic_of_uruguay	neighborOf	argentine_republic
peoples_republic_of_china	neighborOf	republic_of_the_union_of_myanmar
republic_of_poland	locatedIn	eastern_europe
republic_of_turkey	neighborOf	republic_of_azerbaijan
independent_state_of_papua_new_guinea	locatedIn	oceania
united_arab_emirates	neighborOf	sultanate_of_oman
republic_of_angola	neighborOf	republic_of_zambia
united_arab_emirates	locatedIn	western_asia
italian_republic	locatedIn	europe
republic_of_zambia	neighborOf	republic_of_mozambique
slovak_republic	locatedIn	central_europe
hungary	locatedIn	eastern_europe
federal_republic_of_germany	neighborOf	kingdom_of_denmark
republic_of_guinea	neighborOf	republic_of_sierra_leone
oceania	locatedIn	polynesia
islamic_republic_of_iran	neighborOf	islamic_republic_of_pakistan
co-operative_republic_of_guyana	neighborOf	federative_republic_of_brazil
republic_of_el_salvador	locatedIn	americas
republic_of_india	neighborOf	federal_democratic_republic_of_nepal
kyrgyz_republic	neighborOf	republic_of_uzbekistan
republic_of_botswana	locatedIn	southern_africa
republic_of_zimbabwe	neighborOf	republic_of_mozambique
federal_democratic_republic_of_ethiopia	neighborOf	republic_of_the_sudan
republic_of_the_congo	neighborOf	central_african_republic
republic_of_the_gambia	locatedIn	africa
sultanate_of_oman	locatedIn	western_asia
republic_of_peru	neighborOf	republic_of_chile
virgin_islands	locatedIn	caribbean
republic_of_guatemala	locatedIn	central_america
kingdom_of_bhutan	neighborOf	republic_of_india
federal_democratic_republic_of_ethiopia	neighborOf	federal_republic_of_somalia
republic_of_malawi	neighborOf	united_republic_of_tanzania
united_states_minor_outlying_islands	locatedIn	northern_america
republic_of_austria	locatedIn	europe
republic_of_mali	neighborOf	peoples_democratic_republic_of_algeria
republic_of_nauru	locatedIn	oceania
republic_of_chad	neighborOf	republic_of_south_sudan
united_states_of_america	neighborOf	united_mexican_states
republic_of_the_union_of_myanmar	neighborOf	peoples_republic_of_bangladesh
slovak_republic	neighborOf	republic_of_austria
central_african_republic	locatedIn	middle_africa
republic_of_mali	neighborOf	republic_of_niger
state_of_libya	neighborOf	republic_of_niger
ukraine	neighborOf	romania
americas	locatedIn	caribbean
cayman_islands	locatedIn	caribbean
central_african_republic	neighborOf	democratic_republic_of_the_congo
kingdom_of_thailand	locatedIn	south-eastern_asia
republic_of_armenia	locatedIn	asia
